Year,Month,Product ID,Category,Region,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing
2022.0,1.0,P0002,Groceries,West,163.0,161.0,161.48,81.57,0.0,Cloudy,1.0,77.66
2022.0,1.0,P0003,Clothing,South,98.0,176.0,98.87,44.68,10.0,Snowy,0.0,42.55
2022.0,1.0,P0004,Groceries,East,150.0,20.0,167.75,60.11,0.0,Rainy,1.0,62.3
2022.0,1.0,P0005,Furniture,North,15.0,60.0,21.91,24.63,20.0,Snowy,0.0,27.97
2022.0,1.0,P0006,Electronics,North,36.0,75.0,26.89,36.31,5.0,Cloudy,1.0,34.82
2022.0,1.0,P0007,Electronics,East,303.0,153.0,307.7,11.36,15.0,Cloudy,1.0,15.64
2022.0,1.0,P0008,Electronics,East,209.0,35.0,215.04,63.1,10.0,Rainy,1.0,65.17
2022.0,1.0,P0009,Electronics,West,69.0,65.0,68.51,30.82,20.0,Sunny,0.0,35.26
2022.0,1.0,P0010,Electronics,West,143.0,183.0,139.44,23.73,0.0,Snowy,0.0,21.84
2022.0,1.0,P0011,Clothing,West,239.0,44.0,255.26,29.49,5.0,Sunny,0.0,31.68
2022.0,1.0,P0012,Groceries,North,192.0,115.0,188.72,74.42,15.0,Cloudy,1.0,75.61
2022.0,1.0,P0013,Clothing,South,23.0,92.0,38.86,58.3,20.0,Rainy,1.0,59.12
2022.0,1.0,P0014,Groceries,East,165.0,34.0,160.46,60.58,0.0,Sunny,1.0,58.02
2022.0,1.0,P0015,Groceries,South,85.0,73.0,95.5,73.48,0.0,Rainy,0.0,77.0
2022.0,1.0,P0016,Groceries,East,79.0,130.0,86.62,16.18,10.0,Cloudy,0.0,18.35
2022.0,1.0,P0017,Toys,North,33.0,29.0,43.64,38.52,15.0,Rainy,0.0,39.57
2022.0,1.0,P0018,Electronics,South,270.0,108.0,270.37,46.93,0.0,Snowy,0.0,46.83
2022.0,1.0,P0019,Toys,North,1.0,47.0,-3.91,80.41,0.0,Snowy,0.0,76.9
2022.0,1.0,P0020,Clothing,East,149.0,134.0,161.2,95.33,20.0,Cloudy,0.0,97.42
2022.0,1.0,P0001,Groceries,North,3.0,145.0,18.12,36.3,0.0,Snowy,0.0,34.96
2022.0,1.0,P0002,Electronics,North,59.0,111.0,78.35,82.08,10.0,Sunny,1.0,84.13
2022.0,1.0,P0003,Groceries,East,15.0,101.0,25.13,46.4,20.0,Snowy,0.0,49.42
2022.0,1.0,P0004,Groceries,South,351.0,132.0,358.12,59.76,5.0,Cloudy,0.0,57.14
2022.0,1.0,P0005,Groceries,North,66.0,57.0,63.37,60.35,20.0,Sunny,1.0,60.81
2022.0,1.0,P0006,Groceries,West,62.0,58.0,59.04,40.61,10.0,Snowy,1.0,44.37
2022.0,1.0,P0007,Clothing,West,77.0,44.0,95.69,63.61,5.0,Rainy,1.0,63.81
2022.0,1.0,P0008,Electronics,South,177.0,154.0,173.93,97.09,5.0,Snowy,1.0,95.17
2022.0,1.0,P0009,Electronics,West,349.0,98.0,350.47,52.72,10.0,Sunny,0.0,55.74
2022.0,1.0,P0010,Groceries,North,74.0,25.0,91.48,14.41,20.0,Sunny,1.0,11.25
2022.0,1.0,P0011,Groceries,North,40.0,151.0,43.92,74.14,0.0,Cloudy,1.0,69.67
2022.0,1.0,P0012,Toys,North,72.0,27.0,68.01,46.94,20.0,Rainy,1.0,46.58
2022.0,1.0,P0013,Toys,South,190.0,126.0,205.54,23.04,5.0,Snowy,0.0,19.33
2022.0,1.0,P0014,Toys,North,263.0,189.0,263.83,28.02,5.0,Sunny,1.0,23.72
2022.0,1.0,P0015,Toys,South,126.0,175.0,143.76,86.82,20.0,Cloudy,0.0,85.26
2022.0,1.0,P0016,Clothing,North,17.0,171.0,25.61,80.31,5.0,Cloudy,1.0,76.56
2022.0,1.0,P0017,Toys,East,19.0,116.0,37.45,41.28,10.0,Rainy,0.0,40.59
2022.0,1.0,P0018,Toys,North,36.0,53.0,43.47,38.42,0.0,Snowy,1.0,35.98
2022.0,1.0,P0019,Toys,North,207.0,177.0,198.44,59.93,20.0,Snowy,0.0,64.67
2022.0,1.0,P0020,Toys,South,91.0,193.0,99.88,66.76,5.0,Sunny,0.0,62.53
2022.0,1.0,P0001,Groceries,South,58.0,193.0,52.87,77.88,15.0,Cloudy,1.0,75.99
2022.0,1.0,P0002,Electronics,North,91.0,142.0,82.65,88.22,15.0,Sunny,1.0,87.44
2022.0,1.0,P0003,Toys,South,70.0,191.0,82.51,10.55,15.0,Cloudy,0.0,7.6
2022.0,1.0,P0004,Electronics,North,0.0,123.0,15.37,44.81,5.0,Sunny,1.0,45.53
2022.0,1.0,P0005,Electronics,East,32.0,192.0,45.57,69.65,10.0,Snowy,0.0,73.5
2022.0,1.0,P0006,Clothing,South,8.0,84.0,0.54,53.35,20.0,Cloudy,0.0,55.07
2022.0,1.0,P0007,Groceries,North,341.0,39.0,336.71,33.47,5.0,Cloudy,0.0,28.95
2022.0,1.0,P0008,Electronics,East,347.0,183.0,350.96,61.1,20.0,Sunny,0.0,58.46
2022.0,1.0,P0009,Groceries,North,15.0,187.0,26.72,45.25,10.0,Sunny,0.0,46.74
2022.0,1.0,P0010,Toys,East,85.0,122.0,92.86,94.98,20.0,Rainy,0.0,98.87
2022.0,1.0,P0011,Toys,South,30.0,33.0,49.2,24.21,0.0,Sunny,0.0,25.48
2022.0,1.0,P0012,Electronics,West,136.0,129.0,140.64,66.07,5.0,Snowy,0.0,70.84
2022.0,1.0,P0013,Toys,North,31.0,174.0,46.7,34.68,10.0,Sunny,0.0,33.73
2022.0,1.0,P0014,Clothing,East,7.0,76.0,22.66,98.28,15.0,Cloudy,1.0,95.38
2022.0,1.0,P0015,Electronics,West,377.0,118.0,371.89,87.24,10.0,Cloudy,1.0,88.66
2022.0,1.0,P0016,Groceries,North,28.0,32.0,33.2,93.4,10.0,Sunny,0.0,93.22
2022.0,1.0,P0017,Toys,West,348.0,36.0,349.59,53.02,0.0,Cloudy,1.0,57.08
2022.0,1.0,P0018,Groceries,South,258.0,66.0,258.58,58.54,5.0,Sunny,1.0,60.77
2022.0,1.0,P0019,Toys,West,41.0,191.0,50.38,63.29,15.0,Sunny,1.0,61.73
2022.0,1.0,P0020,Electronics,North,49.0,139.0,44.55,10.93,0.0,Snowy,1.0,10.76
2022.0,1.0,P0001,Clothing,North,83.0,25.0,85.5,45.49,5.0,Sunny,1.0,44.33
2022.0,1.0,P0002,Furniture,West,60.0,172.0,71.47,52.33,10.0,Cloudy,1.0,51.78
2022.0,1.0,P0003,Toys,North,448.0,113.0,459.44,41.55,15.0,Rainy,0.0,44.02
2022.0,1.0,P0004,Toys,East,11.0,21.0,26.96,58.13,0.0,Sunny,1.0,61.63
2022.0,1.0,P0005,Groceries,East,390.0,175.0,407.4,25.67,10.0,Snowy,0.0,23.55
2022.0,1.0,P0006,Clothing,West,81.0,139.0,88.67,33.96,0.0,Sunny,0.0,29.22
2022.0,1.0,P0007,Electronics,North,121.0,118.0,132.54,81.35,20.0,Cloudy,0.0,82.18
2022.0,1.0,P0008,Groceries,West,44.0,152.0,52.26,57.34,20.0,Rainy,0.0,56.99
2022.0,1.0,P0009,Toys,East,88.0,31.0,104.13,50.36,15.0,Cloudy,0.0,47.77
2022.0,1.0,P0010,Groceries,West,142.0,172.0,138.75,51.34,15.0,Rainy,1.0,53.35
2022.0,1.0,P0011,Toys,North,48.0,69.0,48.65,13.09,20.0,Snowy,1.0,11.98
2022.0,1.0,P0012,Electronics,North,61.0,87.0,67.72,94.85,0.0,Cloudy,0.0,93.92
2022.0,1.0,P0013,Electronics,East,140.0,180.0,151.22,16.47,5.0,Sunny,0.0,17.47
2022.0,1.0,P0014,Toys,West,390.0,188.0,408.18,82.15,15.0,Cloudy,1.0,79.63
2022.0,1.0,P0015,Toys,North,91.0,197.0,93.99,61.13,5.0,Rainy,0.0,62.56
2022.0,1.0,P0016,Groceries,East,32.0,107.0,32.03,63.74,10.0,Snowy,0.0,61.83
2022.0,1.0,P0017,Electronics,East,60.0,92.0,54.96,66.78,10.0,Snowy,1.0,67.89
2022.0,1.0,P0018,Clothing,South,206.0,63.0,220.44,30.12,15.0,Sunny,1.0,27.89
2022.0,1.0,P0019,Groceries,West,108.0,36.0,107.84,31.26,10.0,Sunny,1.0,33.52
2022.0,1.0,P0020,Furniture,East,349.0,42.0,340.49,21.47,0.0,Rainy,0.0,17.22
2022.0,1.0,P0001,Furniture,South,271.0,147.0,276.13,81.01,20.0,Rainy,0.0,83.63
2022.0,1.0,P0002,Electronics,South,202.0,130.0,215.12,59.97,5.0,Snowy,1.0,61.76
2022.0,1.0,P0003,Toys,North,34.0,91.0,24.17,26.87,10.0,Snowy,0.0,30.53
2022.0,1.0,P0004,Clothing,West,165.0,43.0,164.1,99.12,10.0,Rainy,0.0,97.69
2022.0,1.0,P0005,Groceries,North,2.0,161.0,21.27,24.29,5.0,Rainy,0.0,25.5
2022.0,1.0,P0006,Electronics,East,308.0,113.0,323.67,18.48,0.0,Rainy,1.0,17.76
2022.0,1.0,P0007,Toys,North,76.0,157.0,75.54,54.73,10.0,Snowy,1.0,52.32
2022.0,1.0,P0008,Toys,East,91.0,129.0,95.55,59.61,5.0,Rainy,1.0,57.85
2022.0,1.0,P0009,Furniture,West,113.0,84.0,121.8,14.64,20.0,Cloudy,1.0,12.8
2022.0,1.0,P0010,Electronics,East,274.0,102.0,268.6,63.63,15.0,Cloudy,1.0,62.96
2022.0,1.0,P0011,Toys,East,116.0,52.0,128.01,95.99,10.0,Sunny,0.0,95.78
2022.0,1.0,P0012,Electronics,North,5.0,37.0,18.13,75.41,5.0,Rainy,1.0,75.03
2022.0,1.0,P0013,Furniture,East,115.0,116.0,111.27,24.19,15.0,Rainy,1.0,28.03
2022.0,1.0,P0014,Clothing,East,79.0,158.0,75.88,85.33,0.0,Sunny,1.0,82.64
2022.0,1.0,P0015,Electronics,East,223.0,53.0,235.42,15.58,15.0,Cloudy,0.0,19.75
2022.0,1.0,P0016,Furniture,West,258.0,175.0,260.26,19.63,10.0,Cloudy,1.0,20.65
2022.0,1.0,P0017,Toys,West,236.0,26.0,248.1,53.81,0.0,Rainy,0.0,49.72
2022.0,1.0,P0018,Toys,North,309.0,165.0,323.61,37.49,20.0,Cloudy,0.0,40.66
2022.0,1.0,P0019,Groceries,North,32.0,160.0,26.96,38.2,0.0,Rainy,0.0,38.42
2022.0,1.0,P0020,Clothing,South,44.0,122.0,43.44,84.13,15.0,Snowy,1.0,84.05
2022.0,1.0,P0001,Furniture,South,145.0,149.0,154.43,20.39,15.0,Sunny,0.0,21.17
2022.0,1.0,P0002,Groceries,North,150.0,162.0,141.65,70.46,20.0,Sunny,1.0,66.42
2022.0,1.0,P0003,Toys,West,40.0,104.0,36.09,53.13,5.0,Snowy,1.0,48.66
2022.0,1.0,P0004,Toys,West,245.0,199.0,256.94,82.0,10.0,Sunny,1.0,81.29
2022.0,1.0,P0005,Furniture,North,241.0,160.0,255.72,75.55,15.0,Snowy,0.0,75.67
2022.0,1.0,P0006,Groceries,South,138.0,175.0,128.04,50.26,0.0,Cloudy,1.0,47.5
2022.0,1.0,P0007,Clothing,East,152.0,102.0,157.24,56.58,5.0,Cloudy,1.0,52.57
2022.0,1.0,P0008,Furniture,West,12.0,85.0,16.36,37.17,10.0,Rainy,1.0,32.41
2022.0,1.0,P0009,Furniture,South,158.0,35.0,158.23,82.75,20.0,Sunny,1.0,83.85
2022.0,1.0,P0010,Clothing,North,265.0,187.0,264.83,23.53,10.0,Sunny,1.0,24.56
2022.0,1.0,P0011,Clothing,East,240.0,182.0,243.7,56.3,5.0,Sunny,0.0,60.74
2022.0,1.0,P0012,Toys,North,153.0,155.0,145.17,94.09,5.0,Cloudy,0.0,90.8
2022.0,1.0,P0013,Groceries,West,68.0,48.0,81.02,24.53,20.0,Snowy,1.0,23.7
2022.0,1.0,P0014,Furniture,West,302.0,42.0,300.24,70.33,20.0,Snowy,0.0,72.22
2022.0,1.0,P0015,Clothing,West,70.0,42.0,69.66,79.68,5.0,Rainy,1.0,77.12
2022.0,1.0,P0016,Groceries,West,92.0,73.0,89.92,25.69,0.0,Sunny,0.0,27.17
2022.0,1.0,P0017,Clothing,East,275.0,160.0,266.14,25.04,5.0,Sunny,1.0,29.56
2022.0,1.0,P0018,Groceries,East,3.0,34.0,20.62,56.02,15.0,Sunny,0.0,59.96
2022.0,1.0,P0019,Groceries,West,307.0,143.0,319.56,31.39,5.0,Rainy,1.0,29.82
2022.0,1.0,P0020,Groceries,South,62.0,27.0,68.97,86.86,15.0,Snowy,0.0,89.19
2022.0,1.0,P0001,Furniture,North,195.0,175.0,214.04,21.71,20.0,Rainy,0.0,24.12
2022.0,1.0,P0002,Furniture,West,33.0,75.0,36.13,40.56,5.0,Rainy,1.0,39.9
2022.0,1.0,P0003,Toys,South,263.0,107.0,266.77,29.2,5.0,Snowy,0.0,30.66
2022.0,1.0,P0004,Toys,West,83.0,94.0,97.81,82.18,20.0,Cloudy,1.0,78.43
2022.0,1.0,P0005,Toys,South,78.0,25.0,85.65,45.85,15.0,Sunny,1.0,43.84
2022.0,1.0,P0006,Clothing,West,118.0,75.0,133.87,42.08,10.0,Sunny,0.0,37.49
2022.0,1.0,P0007,Clothing,North,147.0,130.0,141.44,51.22,10.0,Cloudy,1.0,54.22
2022.0,1.0,P0008,Furniture,South,216.0,124.0,233.51,62.03,20.0,Cloudy,0.0,64.13
2022.0,1.0,P0009,Groceries,West,27.0,43.0,26.91,36.53,15.0,Snowy,1.0,35.63
2022.0,1.0,P0010,Electronics,North,172.0,189.0,171.35,84.66,5.0,Rainy,1.0,79.81
2022.0,1.0,P0011,Toys,West,78.0,192.0,77.14,39.15,0.0,Snowy,1.0,35.15
2022.0,1.0,P0012,Clothing,South,196.0,82.0,187.61,45.65,15.0,Cloudy,1.0,48.04
2022.0,1.0,P0013,Groceries,North,75.0,153.0,72.27,40.27,15.0,Sunny,1.0,41.66
2022.0,1.0,P0014,Toys,West,11.0,179.0,8.45,82.99,15.0,Snowy,1.0,87.85
2022.0,1.0,P0015,Clothing,West,144.0,197.0,150.43,60.15,20.0,Cloudy,1.0,61.9
2022.0,1.0,P0016,Electronics,North,200.0,180.0,216.05,15.19,10.0,Sunny,0.0,12.13
2022.0,1.0,P0017,Toys,North,256.0,107.0,252.35,37.46,20.0,Cloudy,1.0,33.09
2022.0,1.0,P0018,Groceries,East,118.0,168.0,137.7,34.44,10.0,Cloudy,0.0,33.51
2022.0,1.0,P0019,Toys,North,244.0,24.0,259.18,84.99,20.0,Rainy,0.0,85.21
2022.0,1.0,P0020,Furniture,West,54.0,139.0,62.09,81.63,10.0,Rainy,0.0,78.32
2022.0,1.0,P0001,Groceries,South,147.0,37.0,150.27,28.46,20.0,Sunny,1.0,29.4
2022.0,1.0,P0002,Toys,West,220.0,165.0,237.0,79.54,10.0,Rainy,0.0,80.22
2022.0,1.0,P0003,Toys,South,97.0,198.0,101.54,80.57,5.0,Rainy,1.0,78.89
2022.0,1.0,P0004,Electronics,North,29.0,73.0,40.03,93.53,20.0,Snowy,1.0,93.55
2022.0,1.0,P0005,Furniture,West,192.0,76.0,193.38,46.13,0.0,Cloudy,0.0,42.56
2022.0,1.0,P0006,Toys,North,158.0,139.0,168.84,60.2,0.0,Rainy,1.0,57.13
2022.0,1.0,P0007,Groceries,West,8.0,143.0,17.44,53.65,5.0,Cloudy,0.0,53.31
2022.0,1.0,P0008,Electronics,West,42.0,23.0,35.11,59.2,5.0,Snowy,0.0,58.19
2022.0,1.0,P0009,Furniture,East,5.0,185.0,6.6,98.03,5.0,Rainy,0.0,93.57
2022.0,1.0,P0010,Furniture,East,93.0,169.0,85.66,32.6,20.0,Rainy,0.0,32.17
2022.0,1.0,P0011,Groceries,North,44.0,191.0,54.08,53.31,5.0,Sunny,1.0,52.89
2022.0,1.0,P0012,Electronics,West,78.0,91.0,76.67,93.96,20.0,Sunny,0.0,98.29
2022.0,1.0,P0013,Toys,East,57.0,24.0,55.73,83.3,0.0,Snowy,0.0,82.46
2022.0,1.0,P0014,Toys,North,161.0,171.0,155.79,12.66,15.0,Rainy,1.0,12.38
2022.0,1.0,P0015,Toys,West,172.0,139.0,183.33,55.77,20.0,Rainy,1.0,59.56
2022.0,1.0,P0016,Groceries,East,132.0,196.0,143.24,30.15,15.0,Rainy,0.0,26.17
2022.0,1.0,P0017,Electronics,East,46.0,156.0,53.06,63.75,5.0,Snowy,0.0,60.02
2022.0,1.0,P0018,Groceries,South,17.0,200.0,17.8,97.51,10.0,Snowy,0.0,97.99
2022.0,1.0,P0019,Electronics,West,38.0,167.0,47.82,49.8,5.0,Rainy,1.0,47.76
2022.0,1.0,P0020,Toys,West,11.0,26.0,4.5,33.3,10.0,Rainy,0.0,37.71
2022.0,1.0,P0001,Furniture,East,161.0,70.0,171.45,56.24,15.0,Snowy,1.0,60.32
2022.0,1.0,P0002,Electronics,North,101.0,81.0,92.92,43.43,20.0,Sunny,1.0,39.61
2022.0,1.0,P0003,Electronics,North,263.0,91.0,257.46,30.78,10.0,Snowy,0.0,34.67
2022.0,1.0,P0004,Furniture,North,32.0,142.0,25.88,82.85,5.0,Sunny,0.0,78.98
2022.0,1.0,P0005,Clothing,West,209.0,36.0,212.58,87.11,0.0,Cloudy,1.0,83.23
2022.0,1.0,P0006,Groceries,West,24.0,176.0,22.17,56.68,5.0,Cloudy,0.0,60.18
2022.0,1.0,P0007,Groceries,South,20.0,176.0,34.05,80.01,5.0,Rainy,1.0,80.65
2022.0,1.0,P0008,Clothing,East,148.0,111.0,145.1,41.24,0.0,Cloudy,1.0,44.9
2022.0,1.0,P0009,Toys,West,100.0,183.0,109.92,96.96,5.0,Cloudy,1.0,98.62
2022.0,1.0,P0010,Toys,East,129.0,55.0,119.12,87.69,20.0,Snowy,0.0,83.87
2022.0,1.0,P0011,Furniture,East,257.0,41.0,266.89,74.45,5.0,Cloudy,1.0,76.99
2022.0,1.0,P0012,Groceries,West,262.0,29.0,269.59,53.28,5.0,Rainy,0.0,56.77
2022.0,1.0,P0013,Toys,East,200.0,20.0,214.64,25.38,15.0,Cloudy,1.0,25.99
2022.0,1.0,P0014,Groceries,West,56.0,187.0,69.26,23.84,10.0,Sunny,1.0,19.73
2022.0,1.0,P0015,Clothing,South,24.0,28.0,17.01,52.21,20.0,Cloudy,0.0,56.17
2022.0,1.0,P0016,Furniture,West,105.0,174.0,106.4,79.34,20.0,Cloudy,0.0,79.16
2022.0,1.0,P0017,Groceries,East,294.0,100.0,302.77,13.13,15.0,Snowy,0.0,9.46
2022.0,1.0,P0018,Groceries,East,142.0,63.0,154.25,23.28,15.0,Cloudy,1.0,23.86
2022.0,1.0,P0019,Electronics,South,55.0,27.0,68.88,67.3,10.0,Sunny,1.0,66.27
2022.0,1.0,P0020,Electronics,South,24.0,110.0,27.69,17.35,20.0,Cloudy,1.0,13.22
2022.0,1.0,P0001,Electronics,West,53.0,55.0,47.35,93.06,0.0,Snowy,1.0,88.15
2022.0,1.0,P0002,Groceries,South,189.0,177.0,187.88,84.04,20.0,Cloudy,0.0,87.67
2022.0,1.0,P0003,Furniture,East,146.0,68.0,155.15,25.75,0.0,Rainy,1.0,30.21
2022.0,1.0,P0004,Furniture,East,186.0,77.0,188.51,76.32,20.0,Cloudy,0.0,79.04
2022.0,1.0,P0005,Toys,West,77.0,149.0,90.49,49.52,20.0,Snowy,1.0,54.31
2022.0,1.0,P0006,Furniture,East,225.0,135.0,220.06,93.81,0.0,Snowy,0.0,89.3
2022.0,1.0,P0007,Clothing,East,66.0,69.0,74.14,76.7,10.0,Rainy,1.0,73.33
2022.0,1.0,P0008,Electronics,South,35.0,83.0,35.46,24.28,15.0,Snowy,1.0,21.81
2022.0,1.0,P0009,Electronics,West,1.0,64.0,7.16,13.87,15.0,Rainy,1.0,14.32
2022.0,1.0,P0010,Clothing,West,95.0,73.0,90.43,14.93,10.0,Sunny,0.0,17.34
2022.0,1.0,P0011,Electronics,East,255.0,85.0,269.91,22.22,10.0,Snowy,1.0,25.17
2022.0,1.0,P0012,Toys,East,132.0,174.0,122.08,57.69,5.0,Cloudy,0.0,56.53
2022.0,1.0,P0013,Furniture,East,234.0,168.0,232.6,80.36,15.0,Rainy,1.0,78.62
2022.0,1.0,P0014,Furniture,South,42.0,86.0,44.15,40.6,10.0,Rainy,1.0,37.42
2022.0,1.0,P0015,Furniture,South,25.0,81.0,28.28,86.8,0.0,Snowy,0.0,90.41
2022.0,1.0,P0016,Toys,North,30.0,195.0,29.93,30.33,15.0,Snowy,1.0,27.66
2022.0,1.0,P0017,Toys,East,28.0,175.0,18.54,29.03,0.0,Snowy,0.0,25.22
2022.0,1.0,P0018,Groceries,South,38.0,74.0,41.71,97.97,15.0,Cloudy,0.0,102.22
2022.0,1.0,P0019,Toys,West,149.0,35.0,167.46,31.18,0.0,Sunny,1.0,34.2
2022.0,1.0,P0020,Groceries,North,192.0,70.0,205.67,65.34,10.0,Rainy,0.0,63.05
2022.0,1.0,P0001,Toys,North,198.0,103.0,212.56,57.58,10.0,Cloudy,0.0,58.98
2022.0,1.0,P0002,Electronics,North,83.0,49.0,88.88,54.02,20.0,Rainy,0.0,58.22
2022.0,1.0,P0003,Furniture,North,97.0,172.0,102.13,69.96,10.0,Snowy,1.0,70.94
2022.0,1.0,P0004,Toys,North,173.0,97.0,190.9,51.07,5.0,Sunny,1.0,50.35
2022.0,1.0,P0005,Electronics,East,69.0,199.0,87.46,99.12,20.0,Rainy,1.0,95.19
2022.0,1.0,P0006,Furniture,East,256.0,169.0,271.82,77.59,15.0,Sunny,0.0,79.28
2022.0,1.0,P0007,Electronics,North,246.0,124.0,246.58,87.6,10.0,Snowy,0.0,92.28
2022.0,1.0,P0008,Clothing,South,332.0,184.0,343.03,43.67,15.0,Cloudy,1.0,40.57
2022.0,1.0,P0009,Toys,North,325.0,97.0,321.15,89.52,0.0,Rainy,0.0,87.3
2022.0,1.0,P0010,Groceries,East,53.0,75.0,72.67,12.89,0.0,Snowy,1.0,13.92
2022.0,1.0,P0011,Groceries,West,17.0,30.0,26.69,92.7,5.0,Sunny,0.0,97.29
2022.0,1.0,P0012,Toys,West,223.0,172.0,241.25,31.47,20.0,Snowy,0.0,29.24
2022.0,1.0,P0013,Electronics,West,95.0,86.0,113.09,89.52,0.0,Cloudy,0.0,91.76
2022.0,1.0,P0014,Toys,North,225.0,37.0,220.89,54.44,20.0,Sunny,0.0,57.58
2022.0,1.0,P0015,Groceries,East,216.0,118.0,207.56,21.75,15.0,Sunny,0.0,21.05
2022.0,1.0,P0016,Electronics,North,324.0,27.0,318.43,60.8,0.0,Rainy,1.0,58.01
2022.0,1.0,P0017,Toys,South,75.0,56.0,90.62,60.17,5.0,Sunny,0.0,55.33
2022.0,1.0,P0018,Electronics,West,158.0,176.0,170.15,19.17,15.0,Rainy,1.0,20.52
2022.0,1.0,P0019,Electronics,West,55.0,35.0,56.6,45.92,20.0,Snowy,0.0,46.95
2022.0,1.0,P0020,Toys,South,131.0,42.0,147.54,23.85,5.0,Cloudy,0.0,19.43
2022.0,1.0,P0001,Toys,South,74.0,115.0,93.27,40.47,20.0,Cloudy,0.0,40.3
2022.0,1.0,P0002,Toys,West,59.0,94.0,62.06,26.25,15.0,Snowy,1.0,28.27
2022.0,1.0,P0003,Electronics,South,150.0,171.0,145.3,82.08,5.0,Rainy,0.0,82.7
2022.0,1.0,P0004,Groceries,North,135.0,192.0,145.91,50.59,15.0,Sunny,0.0,54.05
2022.0,1.0,P0005,Toys,West,79.0,117.0,97.08,49.08,5.0,Rainy,0.0,45.5
2022.0,1.0,P0006,Groceries,South,62.0,125.0,68.41,12.38,0.0,Rainy,1.0,16.24
2022.0,1.0,P0007,Clothing,East,130.0,77.0,123.53,49.02,20.0,Cloudy,0.0,53.33
2022.0,1.0,P0008,Toys,North,74.0,116.0,66.44,27.8,10.0,Sunny,1.0,31.34
2022.0,1.0,P0009,Clothing,West,16.0,23.0,34.95,59.13,10.0,Rainy,0.0,59.09
2022.0,1.0,P0010,Furniture,North,342.0,195.0,353.01,43.1,5.0,Cloudy,1.0,42.19
2022.0,1.0,P0011,Electronics,South,48.0,155.0,51.37,13.33,5.0,Cloudy,0.0,13.1
2022.0,1.0,P0012,Clothing,East,224.0,147.0,218.16,98.66,10.0,Snowy,0.0,103.3
2022.0,1.0,P0013,Electronics,South,64.0,54.0,71.81,39.8,15.0,Rainy,1.0,35.38
2022.0,1.0,P0014,Toys,North,322.0,36.0,316.68,86.26,10.0,Rainy,0.0,85.97
2022.0,1.0,P0015,Toys,South,264.0,75.0,258.32,85.81,10.0,Snowy,1.0,89.25
2022.0,1.0,P0016,Electronics,West,343.0,98.0,350.28,58.21,20.0,Rainy,0.0,57.49
2022.0,1.0,P0017,Groceries,East,15.0,107.0,26.67,74.42,5.0,Cloudy,0.0,73.86
2022.0,1.0,P0018,Toys,East,90.0,109.0,105.45,53.06,10.0,Sunny,0.0,56.0
2022.0,1.0,P0019,Clothing,South,143.0,196.0,153.0,61.9,15.0,Snowy,0.0,60.14
2022.0,1.0,P0020,Groceries,South,36.0,107.0,47.12,53.65,20.0,Cloudy,1.0,49.72
2022.0,1.0,P0001,Electronics,East,37.0,155.0,39.09,91.05,5.0,Snowy,0.0,87.3
2022.0,1.0,P0002,Furniture,East,230.0,114.0,228.65,47.32,0.0,Rainy,0.0,45.33
2022.0,1.0,P0003,Toys,West,58.0,187.0,50.51,54.78,20.0,Sunny,0.0,52.0
2022.0,1.0,P0004,Furniture,West,305.0,123.0,319.77,41.72,15.0,Snowy,0.0,38.59
2022.0,1.0,P0005,Groceries,East,120.0,195.0,115.29,37.57,0.0,Snowy,1.0,33.29
2022.0,1.0,P0006,Toys,West,2.0,110.0,1.05,83.4,0.0,Rainy,1.0,86.18
2022.0,1.0,P0007,Electronics,South,35.0,49.0,45.45,99.12,5.0,Sunny,1.0,104.06
2022.0,1.0,P0008,Clothing,West,171.0,84.0,184.96,34.4,10.0,Cloudy,0.0,38.52
2022.0,1.0,P0009,Furniture,East,195.0,134.0,198.09,59.33,20.0,Snowy,1.0,62.02
2022.0,1.0,P0010,Clothing,East,97.0,143.0,98.82,33.79,15.0,Cloudy,1.0,36.98
2022.0,1.0,P0011,Toys,East,177.0,49.0,173.24,60.79,20.0,Cloudy,1.0,61.26
2022.0,1.0,P0012,Groceries,North,1.0,88.0,-8.37,63.21,0.0,Rainy,0.0,60.48
2022.0,1.0,P0013,Furniture,West,181.0,189.0,174.85,64.04,20.0,Rainy,0.0,65.45
2022.0,1.0,P0014,Furniture,South,100.0,86.0,115.25,46.65,10.0,Rainy,0.0,43.83
2022.0,1.0,P0015,Furniture,South,1.0,37.0,12.68,92.22,0.0,Cloudy,0.0,92.67
2022.0,1.0,P0016,Clothing,East,429.0,164.0,425.85,28.27,10.0,Cloudy,1.0,25.68
2022.0,1.0,P0017,Electronics,West,26.0,23.0,42.81,22.57,5.0,Rainy,1.0,21.48
2022.0,1.0,P0018,Electronics,East,176.0,90.0,172.13,81.55,10.0,Snowy,0.0,76.9
2022.0,1.0,P0019,Furniture,South,15.0,126.0,19.63,96.19,5.0,Rainy,1.0,93.01
2022.0,1.0,P0020,Clothing,North,2.0,60.0,2.68,79.76,0.0,Rainy,0.0,78.21
2022.0,1.0,P0001,Furniture,West,81.0,82.0,99.33,28.58,10.0,Sunny,1.0,30.51
2022.0,1.0,P0002,Toys,North,23.0,47.0,33.65,48.84,15.0,Cloudy,1.0,44.11
2022.0,1.0,P0003,Clothing,East,65.0,197.0,71.43,60.75,0.0,Rainy,0.0,62.18
